policy,step,q_R_x,q_R_y,q_R_z,d_HR,d_RL,theta_HR,theta_RL,snr_HR,snr_RL,rate_HR,rate_RL,rate_e2e,reward,constraint_violation
static,1,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,2,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,3,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,4,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,5,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,6,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,7,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,8,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,9,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,10,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,11,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,12,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,13,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,14,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,15,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,16,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
static,17,500.0,500.0,200.0,800.0,316.22776601683796,1.5707963267948966,0.3217505543966422,10.259874235952203,25614.449047363833,3493118.8086126684,14644726.562488772,1746559.4043063342,1.439146712067716,0
